"ISSUE_SEVERITY_RANK","ISSUE_SEVERITY","PRIORITY_SCORE","PROBLEM_TITLE","CVE","CWE","PROJECT_NAME","PROJECT_URL","EXPLOIT_MATURITY","AUTOFIXABLE","FIRST_INTRODUCED","PRODUCT_NAME","ISSUE_URL","ISSUE_STATUS_INDICATOR","ISSUE_TYPE"
4,"Critical",714,"Double Free","[""CVE-2019-5481""]","[""CWE-415""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-CURL-466508","Open","Vulnerability"
4,"Critical",714,"Double Free","[""CVE-2019-5481""]","[""CWE-415""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-CURL-466508","Open","Vulnerability"
4,"Critical",714,"Out-of-bounds Read","[""CVE-2018-1000301""]","[""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-CURL-358714","Open","Vulnerability"
4,"Critical",714,"Out-of-bounds Read","[""CVE-2017-8872""]","[""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-LIBXML2-429367","Open","Vulnerability"
4,"Critical",714,"Out-of-bounds Read","[""CVE-2017-8872""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-LIBXML2-429367","Open","Vulnerability"
4,"Critical",714,"Out-of-Bounds","[""CVE-2018-16839""]","[""CWE-119""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-CURL-358494","Open","Vulnerability"
4,"Critical",714,"CVE-2019-9636","[""CVE-2019-9636""]","[]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-PYTHON35-340072","Open","Vulnerability"
4,"Critical",714,"Directory Traversal","[""CVE-2022-1664""]","[""CWE-22""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-DPKG-2847943","Open","Vulnerability"
4,"Critical",714,"Directory Traversal","[""CVE-2022-1664""]","[""CWE-22""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-DPKG-2847943","Open","Vulnerability"
4,"Critical",714,"Buffer Overflow","[""CVE-2021-3177""]","[""CWE-120""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-PYTHON27-1063180","Open","Vulnerability"
4,"Critical",714,"NULL Pointer Dereference","[""CVE-2017-18211""]","[""CWE-476""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-400292","Open","Vulnerability"
4,"Critical",714,"Directory Traversal","[""CVE-2019-9948""]","[""CWE-22""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-PYTHON27-341379","Open","Vulnerability"
4,"Critical",714,"NULL Pointer Dereference","[""CVE-2017-14624""]","[""CWE-476""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-401678","Open","Vulnerability"
4,"Critical",714,"Directory Traversal","[""CVE-2019-9948""]","[""CWE-22""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-PYTHON35-453739","Open","Vulnerability"
4,"Critical",714,"Out-of-bounds Write","[""CVE-2019-3822""]","[""CWE-787""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-CURL-336351","Open","Vulnerability"
4,"Critical",714,"Integer Overflow or Wraparound","[""CVE-2022-41903""]","[""CWE-190""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932","No Known Exploit","Auto Fixable","2023-03-07 21:11:08.200","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932#issue-SNYK-DEBIAN11-GIT-3232722","Open","Vulnerability"
4,"Critical",714,"NULL Pointer Dereference","[""CVE-2017-14626""]","[""CWE-476""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-400971","Open","Vulnerability"
4,"Critical",714,"Integer Overflow or Wraparound","[""CVE-2022-23521""]","[""CWE-190""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932","No Known Exploit","Auto Fixable","2023-03-07 21:11:08.200","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932#issue-SNYK-DEBIAN11-GIT-3232724","Open","Vulnerability"
4,"Critical",714,"Integer Overflow or Wraparound","[""CVE-2018-13347""]","[""CWE-190""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-MERCURIAL-311063","Open","Vulnerability"
4,"Critical",714,"Credentials Management","[""CVE-2019-10160""]","[""CWE-255""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-PYTHON35-584435","Open","Vulnerability"
4,"Critical",714,"Incorrect Permission Assignment for Critical Resource","[""CVE-2018-1000132""]","[""CWE-732""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-MERCURIAL-311113","Open","Vulnerability"
2,"Medium",711,"Cross-site Scripting (XSS)","[""CVE-2020-11022""]","[""CWE-79""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-JQUERY-567880","Open","Vulnerability"
3,"High",705,"Command Injection","[""CVE-2016-3081""]","[""CWE-77""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-30770","Open","Vulnerability"
3,"High",705,"Arbitrary Command Execution","[""CVE-2017-9805""]","[""CWE-20"",""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-31495","Open","Vulnerability"
3,"High",705,"Remote Code Execution","[""CVE-2018-11776""]","[""CWE-20""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTS-32477","Open","Vulnerability"
3,"High",705,"Deserialization of Untrusted Data","[""CVE-2019-12384""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-common/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f","Mature","Auto Fixable","2023-03-07 21:11:30.835","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f#issue-SNYK-JAVA-COMFASTERXMLJACKSONCORE-450917","Open","Vulnerability"
3,"High",705,"Command Injection","[""CVE-2016-3081""]","[""CWE-77""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Mature","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHESTRUTSXWORK-451611","Open","Vulnerability"
2,"Medium",701,"Cross-site Scripting (XSS)","[""CVE-2020-11023""]","[""CWE-79""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Mature","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-JQUERY-565129","Open","Vulnerability"
3,"High",696,"Prototype Poisoning","[""CVE-2022-24999""]","[""CWE-1321""]","e-corp-demo/container-breaking-in-goof(main):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/4b6c04d9-ca1d-426e-93ff-c2343060ade1","Proof of Concept","Auto Fixable","2023-03-02 07:41:50.806","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/4b6c04d9-ca1d-426e-93ff-c2343060ade1#issue-SNYK-JS-QS-3153490","Open","Vulnerability"
3,"High",696,"Prototype Pollution","[]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-MQUERY-1089718","Open","Vulnerability"
3,"High",696,"Regular Expression Denial of Service (ReDoS)","[]","[""CWE-185"",""CWE-400""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-npm:marked:20180225","Open","Vulnerability"
3,"High",696,"Regular Expression Denial of Service (ReDoS)","[""CVE-2021-3807""]","[""CWE-400""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Not Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-ANSIREGEX-1583908","Open","Vulnerability"
3,"High",696,"Prototype Pollution","[""CVE-2020-7699""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-EXPRESSFILEUPLOAD-595969","Open","Vulnerability"
3,"High",696,"Prototype Poisoning","[""CVE-2022-24999""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-QS-3153490","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2019-10744""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-450202","Open","Vulnerability"
2,"Medium",686,"Information Exposure","[""CVE-2018-5407""]","[""CWE-203"",""CWE-200""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","Mature","Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENSSL-374448","Open","Vulnerability"
2,"Medium",686,"Improper Input Validation","[""CVE-2018-0494""]","[""CWE-20""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","Mature","Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-WGET-300479","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2020-7788""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-INI-1048974","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2020-35149""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-MQUERY-1050858","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[""CVE-2018-16487""]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-73638","Open","Vulnerability"
3,"High",686,"Prototype Pollution","[]","[""CWE-1321""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-608086","Open","Vulnerability"
2,"Medium",684,"Allocation of Resources Without Limits or Throttling","[]","[""CWE-770""]","e-corp-demo/container-breaking-in-goof(main)","https://app.snyk.io/org/stranger-danger-9r4/project/6a97c72a-b8fc-4c2f-a2b3-bc972249ec0c",,"Not Auto Fixable","2023-03-02 07:41:52.624","Snyk Code","https://app.snyk.io/org/stranger-danger-9r4/project/6a97c72a-b8fc-4c2f-a2b3-bc972249ec0c#issue-9c267571-40f0-493d-a0b0-195f3fb21de6","Open","Vulnerability"
3,"High",681,"Command Injection","[""CVE-2021-23337""]","[""CWE-78""]","e-corp-demo/goof-kubernetes(master):package.json","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7","Proof of Concept","Auto Fixable","2023-03-07 23:04:09.540","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/fc598479-7176-4eef-a4a5-97408a20d7a7#issue-SNYK-JS-LODASH-1040724","Open","Vulnerability"
3,"High",675,"Deserialization of Untrusted Data","[""CVE-2019-14540""]","[""CWE-502""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-common/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f","Mature","Auto Fixable","2023-03-07 21:11:30.835","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/50fdb859-a136-4184-970c-3ac969428d9f#issue-SNYK-JAVA-COMFASTERXMLJACKSONCORE-467015","Open","Vulnerability"
4,"Critical",675,"Remote Code Execution (RCE)","[""CVE-2021-45046""]","[""CWE-94""]","e-corp-demo/java-goof(main):todolist-goof/todolist-web-struts/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33","Proof of Concept","Auto Fixable","2023-03-07 21:11:36.276","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/000782b8-57a1-4abb-8aef-aa213409fd33#issue-SNYK-JAVA-ORGAPACHELOGGINGLOG4J-2320014","Open","Vulnerability"
4,"Critical",675,"Remote Code Execution (RCE)","[""CVE-2021-45046""]","[""CWE-94""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-client/pom.xml","https://app.snyk.io/org/stranger-danger-9r4/project/3f131f2b-b384-4b61-9791-ec34d6c2f76f","Proof of Concept","Auto Fixable","2023-03-07 21:11:10.235","Snyk Open Source","https://app.snyk.io/org/stranger-danger-9r4/project/3f131f2b-b384-4b61-9791-ec34d6c2f76f#issue-SNYK-JAVA-ORGAPACHELOGGINGLOG4J-2320014","Open","Vulnerability"
